StudentID,JTE-234,ATE-003,TGL-013,PPL-239,WDM-974,GHL-823,HLU-200,MON-014,FEA-907,LPG-307,TSO-010,LDE-009,JJP-001,MTE-004,LUU-003,LOE-103,PLO-132,BKO-800,SLE-332,BKO-801,DSE-003,DSE-005,ATE-014,JTW-004,ATE-008,DSE-007,ATE-214,JHF-101,KMO-007,WOT-104
1002171,NG,6.0,5.0,5.0,NG,NG,NG,7.0,6.0,6.0,NG,NG,NG,7.0,NG,6.0,NG,6.0,6.0,NG,7.0,NG,NG,6.0,4.0,4.0,7.0,NG,NG,7.0,
1000316,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1001719,NG,10.0,7.0,8.0,NG,NG,NG,8.0,9.0,8.0,NG,NG,NG,8.0,8.0,8.0,NG,8.0,9.0,NG,9.0,NG,NG,8.0,7.0,9.0,10.0,NG,NG,7.0,
1001558,NG,6.0,6.0,7.0,NG,NG,NG,7.0,6.0,7.0,NG,NG,NG,6.0,7.0,7.0,NG,7.0,6.0,NG,7.0,NG,NG,8.0,6.0,6.0,7.0,NG,NG,6.0,
1002155,NG,7.0,8.0,7.0,NG,NG,NG,9.0,7.0,8.0,NG,NG,NG,7.0,7.0,7.0,NG,6.0,7.0,NG,7.0,NG,NG,8.0,7.0,7.0,8.0,NG,NG,7.0,
1000189,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,7.0,NG,NG,7.0,NG,NG,NG,NG,8.0,6.0,NG,NG,NG,
1002466,9.0,9.0,8.0,8.0,8.0,7.0,8.0,7.0,9.0,9.0,NG,8.0,9.0,9.0,9.0,9.0,NG,8.0,9.0,NG,8.0,9.0,8.0,9.0,8.0,9.0,9.0,8.0,8.0,7.0,
1000330,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,5.0,NG,NG,5.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1001281,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,6.0,NG,7.0,NG,NG,7.0,NG,NG,NG,NG,8.0,9.0,NG,NG,NG,
1000100,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1002706,NG,7.0,5.0,6.0,NG,NG,NG,5.0,8.0,6.0,NG,NG,7.0,7.0,NG,6.0,NG,6.0,7.0,NG,7.0,8.0,NG,6.0,5.0,6.0,8.0,NG,NG,6.0,
1000058,NG,10.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,8.0,NG,7.0,NG,NG,7.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1001630,NG,10.0,6.0,7.0,NG,NG,NG,7.0,9.0,9.0,NG,NG,NG,9.0,8.0,8.0,NG,7.0,9.0,NG,8.0,NG,NG,9.0,7.0,9.0,10.0,NG,NG,7.0,
1002093,NG,8.0,7.0,8.0,NG,NG,NG,8.0,8.0,9.0,NG,NG,NG,7.0,9.0,7.0,NG,6.0,8.0,NG,7.0,NG,NG,9.0,8.0,9.0,8.0,NG,NG,6.0,
1001322,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,6.0,NG,7.0,NG,NG,7.0,NG,NG,NG,NG,6.0,9.0,NG,NG,NG,
1000228,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,9.0,NG,9.0,NG,7.0,NG,NG,6.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1002592,6.0,7.0,6.0,6.0,6.0,7.0,NG,6.0,7.0,7.0,NG,6.0,7.0,7.0,7.0,6.0,NG,6.0,6.0,NG,6.0,7.0,6.0,6.0,6.0,6.0,7.0,5.0,5.0,6.0,
1000166,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,7.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1001126,NG,6.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,6.0,NG,NG,NG,NG,6.0,NG,NG,NG,NG,5.0,6.0,NG,NG,NG,
1000791,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,10.0,NG,8.0,NG,NG,9.0,NG,NG,NG,NG,8.0,8.0,NG,NG,NG,
1001505,NG,10.0,7.0,8.0,NG,NG,NG,8.0,9.0,10.0,NG,NG,NG,9.0,9.0,9.0,NG,8.0,10.0,NG,9.0,NG,NG,10.0,9.0,9.0,10.0,NG,NG,8.0,
1002247,8.0,10.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,9.0,NG,8.0,9.0,9.0,8.0,7.0,NG,8.0,9.0,NG,8.0,9.0,7.0,8.0,8.0,7.0,9.0,8.0,9.0,8.0,
1001249,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,7.0,NG,NG,6.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1001888,NG,6.0,7.0,6.0,NG,NG,NG,5.0,6.0,5.0,NG,NG,NG,7.0,NG,6.0,NG,5.0,6.0,NG,6.0,NG,NG,7.0,NG,3.0,6.0,NG,NG,5.0,
1000396,NG,10.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,9.0,NG,7.0,NG,NG,8.0,NG,NG,NG,NG,8.0,8.0,NG,NG,NG,
1002329,5.0,8.0,7.0,6.0,6.0,6.0,NG,7.0,7.0,6.0,NG,5.0,7.0,6.0,6.0,6.0,NG,6.0,6.0,NG,6.0,6.0,6.0,7.0,6.0,6.0,7.0,5.0,6.0,5.0,
1000544,NG,6.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,5.0,NG,5.0,NG,NG,5.0,NG,NG,NG,NG,4.0,6.0,NG,NG,NG,
1000177,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,8.0,NG,7.0,NG,NG,8.0,NG,NG,NG,NG,7.0,9.0,NG,NG,NG,
1002566,8.0,8.0,6.0,7.0,6.0,6.0,8.0,6.0,9.0,7.0,NG,6.0,9.0,8.0,6.0,7.0,NG,8.0,8.0,NG,7.0,8.0,7.0,7.0,6.0,7.0,8.0,6.0,6.0,7.0,
1001578,NG,8.0,6.0,6.0,NG,NG,NG,6.0,8.0,7.0,NG,NG,NG,7.0,7.0,7.0,NG,6.0,8.0,NG,8.0,NG,NG,7.0,6.0,7.0,9.0,NG,NG,6.0,
1000792,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,5.0,NG,NG,6.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1002672,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,NG,5.0,8.0,8.0,6.0,7.0,NG,7.0,6.0,NG,8.0,8.0,6.0,7.0,6.0,6.0,8.0,6.0,6.0,7.0,
1000102,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,6.0,NG,NG,5.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1002358,NG,6.0,6.0,6.0,NG,NG,NG,5.0,6.0,7.0,NG,NG,7.0,6.0,NG,6.0,NG,5.0,7.0,NG,6.0,6.0,NG,7.0,NG,6.0,7.0,NG,NG,5.0,
1002457,8.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,7.0,9.0,NG,8.0,8.0,8.0,8.0,8.0,NG,6.0,8.0,NG,8.0,7.0,9.0,9.0,8.0,8.0,8.0,7.0,8.0,8.0,
1000961,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,8.0,NG,7.0,NG,NG,7.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1000937,NG,10.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,9.0,NG,9.0,NG,9.0,NG,NG,8.0,NG,NG,NG,NG,8.0,10.0,NG,NG,NG,
1002831,7.0,8.0,6.0,6.0,7.0,8.0,8.0,7.0,8.0,7.0,NG,6.0,9.0,8.0,8.0,7.0,NG,7.0,8.0,NG,7.0,8.0,6.0,8.0,6.0,6.0,9.0,7.0,6.0,7.0,
1002529,9.0,9.0,7.0,8.0,7.0,6.0,8.0,7.0,9.0,8.0,NG,7.0,8.0,9.0,8.0,8.0,NG,7.0,9.0,NG,8.0,9.0,7.0,8.0,8.0,9.0,8.0,6.0,8.0,7.0,
1000260,NG,10.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,9.0,NG,8.0,NG,NG,7.0,NG,NG,NG,NG,9.0,9.0,NG,NG,NG,
1001938,NG,7.0,5.0,6.0,NG,NG,NG,5.0,8.0,7.0,NG,NG,NG,7.0,7.0,6.0,NG,6.0,6.0,NG,5.0,NG,NG,6.0,6.0,6.0,8.0,NG,NG,5.0,
1001796,NG,8.0,9.0,8.0,NG,NG,NG,8.0,7.0,9.0,NG,NG,NG,8.0,8.0,7.0,NG,7.0,7.0,NG,7.0,NG,NG,9.0,8.0,7.0,8.0,NG,NG,7.0,
1000687,NG,10.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,10.0,NG,9.0,NG,7.0,NG,NG,9.0,NG,NG,NG,NG,7.0,9.0,NG,NG,NG,
1001331,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,8.0,NG,8.0,NG,NG,9.0,NG,NG,NG,NG,9.0,9.0,NG,NG,NG,
1000325,NG,6.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,7.0,NG,NG,7.0,NG,NG,NG,NG,5.0,8.0,NG,NG,NG,
1001640,NG,8.0,6.0,6.0,NG,NG,NG,6.0,9.0,7.0,NG,NG,NG,8.0,6.0,7.0,NG,7.0,8.0,NG,9.0,NG,NG,7.0,6.0,8.0,9.0,NG,NG,6.0,
1000531,NG,10.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,10.0,NG,10.0,NG,9.0,NG,NG,9.0,NG,NG,NG,NG,9.0,10.0,NG,NG,NG,
1001343,NG,8.0,7.0,7.0,NG,NG,NG,8.0,9.0,8.0,NG,NG,NG,8.0,8.0,8.0,NG,7.0,8.0,NG,8.0,NG,NG,9.0,7.0,8.0,9.0,NG,NG,8.0,
1000092,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,9.0,NG,8.0,NG,NG,8.0,NG,NG,NG,NG,9.0,8.0,NG,NG,NG,
1000255,NG,10.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,10.0,NG,9.0,NG,9.0,NG,NG,10.0,NG,NG,NG,NG,8.0,10.0,NG,NG,NG,
1002727,NG,6.0,6.0,6.0,NG,NG,NG,7.0,5.0,6.0,NG,NG,7.0,6.0,NG,6.0,NG,4.0,6.0,NG,6.0,6.0,NG,6.0,NG,6.0,6.0,NG,NG,6.0,
1001850,NG,10.0,7.0,8.0,NG,NG,NG,7.0,10.0,8.0,NG,NG,NG,9.0,9.0,9.0,NG,9.0,10.0,NG,8.0,NG,NG,9.0,8.0,9.0,10.0,NG,NG,9.0,
1001085,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,8.0,NG,7.0,NG,NG,8.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1001363,NG,8.0,7.0,6.0,NG,NG,NG,6.0,7.0,8.0,NG,NG,NG,7.0,8.0,6.0,NG,7.0,7.0,NG,6.0,NG,NG,7.0,6.0,7.0,7.0,NG,NG,6.0,
1002820,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,NG,6.0,7.0,7.0,7.0,7.0,NG,6.0,7.0,NG,7.0,7.0,6.0,7.0,6.0,6.0,8.0,6.0,7.0,6.0,
1001044,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,9.0,NG,7.0,NG,8.0,NG,NG,8.0,NG,NG,NG,NG,7.0,9.0,NG,NG,NG,
1002042,NG,9.0,7.0,7.0,NG,NG,NG,7.0,8.0,8.0,NG,NG,NG,9.0,7.0,8.0,NG,7.0,10.0,NG,8.0,NG,NG,7.0,8.0,7.0,8.0,NG,NG,8.0,
1001009,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,8.0,NG,NG,8.0,NG,NG,NG,NG,9.0,9.0,NG,NG,NG,
1000758,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,8.0,NG,NG,6.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1001664,NG,10.0,6.0,8.0,NG,NG,NG,7.0,9.0,8.0,NG,NG,NG,9.0,7.0,8.0,NG,8.0,8.0,NG,8.0,NG,NG,8.0,7.0,7.0,9.0,NG,NG,7.0,
1000932,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,8.0,NG,NG,8.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1000540,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,5.0,7.0,NG,NG,NG,
1000548,NG,10.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,9.0,NG,10.0,NG,8.0,NG,NG,10.0,NG,NG,NG,NG,8.0,10.0,NG,NG,NG,
1001105,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,7.0,NG,NG,7.0,NG,NG,NG,NG,7.0,10.0,NG,NG,NG,
1001688,NG,8.0,6.0,7.0,NG,NG,NG,6.0,7.0,6.0,NG,NG,NG,6.0,7.0,6.0,NG,6.0,7.0,NG,7.0,NG,NG,7.0,6.0,6.0,7.0,NG,NG,5.0,
1000708,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,8.0,NG,7.0,NG,NG,6.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1001729,NG,6.0,7.0,6.0,NG,NG,NG,7.0,5.0,8.0,NG,NG,NG,7.0,6.0,6.0,NG,6.0,5.0,NG,7.0,NG,NG,7.0,6.0,6.0,6.0,NG,NG,6.0,
1002635,6.0,8.0,5.0,6.0,6.0,7.0,NG,7.0,8.0,6.0,NG,5.0,8.0,9.0,6.0,7.0,NG,6.0,8.0,NG,7.0,8.0,6.0,7.0,6.0,6.0,8.0,5.0,5.0,6.0,
1002552,6.0,7.0,7.0,7.0,6.0,6.0,NG,6.0,9.0,6.0,NG,5.0,8.0,7.0,7.0,6.0,NG,6.0,6.0,NG,6.0,7.0,6.0,8.0,6.0,7.0,9.0,5.0,7.0,6.0,
1000570,NG,10.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,9.0,NG,9.0,NG,9.0,NG,NG,10.0,NG,NG,NG,NG,9.0,10.0,NG,NG,NG,
1001039,NG,6.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,5.0,NG,7.0,NG,NG,4.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1002238,NG,8.0,6.0,7.0,NG,NG,NG,6.0,9.0,6.0,NG,NG,8.0,7.0,NG,6.0,NG,6.0,7.0,NG,6.0,8.0,NG,6.0,5.0,7.0,8.0,NG,NG,5.0,
1000159,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,7.0,9.0,NG,NG,NG,
1002245,6.0,10.0,6.0,8.0,7.0,7.0,NG,6.0,10.0,7.0,NG,5.0,9.0,9.0,8.0,6.0,NG,7.0,7.0,NG,6.0,9.0,5.0,7.0,6.0,6.0,8.0,5.0,8.0,7.0,
1002606,8.0,8.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,8.0,NG,8.0,6.0,6.0,8.0,7.0,NG,6.0,7.0,NG,6.0,7.0,7.0,8.0,7.0,8.0,7.0,6.0,8.0,6.0,
1002751,7.0,8.0,6.0,8.0,8.0,7.0,8.0,7.0,8.0,6.0,NG,7.0,9.0,8.0,7.0,8.0,NG,6.0,8.0,NG,9.0,9.0,7.0,8.0,7.0,7.0,8.0,7.0,6.0,8.0,
1000986,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1001213,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,8.0,NG,7.0,NG,NG,8.0,NG,NG,NG,NG,7.0,9.0,NG,NG,NG,
1000740,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,8.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1001628,NG,7.0,7.0,6.0,NG,NG,NG,6.0,6.0,7.0,NG,NG,NG,6.0,7.0,7.0,NG,6.0,4.0,NG,6.0,NG,NG,8.0,6.0,6.0,6.0,NG,NG,6.0,
1001559,NG,7.0,6.0,6.0,NG,NG,NG,6.0,8.0,6.0,NG,NG,NG,8.0,NG,6.0,NG,6.0,7.0,NG,7.0,NG,NG,6.0,5.0,6.0,7.0,NG,NG,6.0,
1001520,NG,6.0,4.0,6.0,NG,NG,NG,5.0,8.0,5.0,NG,NG,NG,7.0,NG,6.0,NG,5.0,6.0,NG,7.0,NG,NG,5.0,NG,4.0,6.0,NG,NG,6.0,
1000989,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,7.0,NG,NG,NG,NG,7.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1001261,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,8.0,NG,7.0,NG,NG,7.0,NG,NG,NG,NG,8.0,8.0,NG,NG,NG,
1000867,NG,6.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,5.0,NG,NG,6.0,NG,NG,NG,NG,NG,7.0,NG,NG,NG,
1000090,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,7.0,NG,NG,6.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1001784,NG,7.0,8.0,6.0,NG,NG,NG,7.0,6.0,9.0,NG,NG,NG,7.0,8.0,8.0,NG,7.0,6.0,NG,7.0,NG,NG,8.0,7.0,7.0,7.0,NG,NG,7.0,
1002063,NG,8.0,7.0,8.0,NG,NG,NG,7.0,NG,9.0,NG,NG,NG,7.0,7.0,6.0,NG,6.0,6.0,NG,7.0,NG,NG,8.0,7.0,7.0,7.0,NG,NG,7.0,
1001624,NG,9.0,7.0,8.0,NG,NG,NG,8.0,8.0,9.0,NG,NG,NG,8.0,8.0,7.0,NG,7.0,8.0,NG,8.0,NG,NG,9.0,7.0,7.0,8.0,NG,NG,6.0,
1002204,NG,6.0,5.0,6.0,NG,NG,NG,6.0,6.0,6.0,NG,NG,NG,6.0,6.0,6.0,NG,6.0,6.0,NG,6.0,NG,NG,6.0,7.0,5.0,7.0,NG,NG,7.0,
1000592,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1001611,NG,10.0,8.0,8.0,NG,NG,NG,8.0,10.0,10.0,NG,NG,NG,9.0,8.0,9.0,NG,9.0,9.0,NG,9.0,NG,NG,7.0,8.0,8.0,10.0,NG,NG,9.0,
1000428,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,8.0,NG,7.0,NG,NG,9.0,NG,NG,NG,NG,6.0,9.0,NG,NG,NG,
1001616,NG,7.0,6.0,7.0,NG,NG,NG,6.0,8.0,6.0,NG,NG,NG,8.0,NG,6.0,NG,6.0,7.0,NG,7.0,NG,NG,6.0,5.0,6.0,8.0,NG,NG,7.0,
1002648,8.0,10.0,6.0,7.0,7.0,7.0,8.0,7.0,9.0,8.0,NG,6.0,8.0,9.0,8.0,8.0,NG,8.0,9.0,NG,8.0,10.0,6.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,
1001010,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,9.0,NG,8.0,NG,8.0,NG,NG,8.0,NG,NG,NG,NG,8.0,10.0,NG,NG,NG,
1001655,NG,8.0,6.0,7.0,NG,NG,NG,6.0,7.0,7.0,NG,NG,NG,6.0,7.0,6.0,NG,6.0,6.0,NG,4.0,NG,NG,8.0,6.0,7.0,8.0,NG,NG,5.0,
1001517,NG,10.0,8.0,9.0,NG,NG,NG,8.0,9.0,9.0,NG,NG,NG,9.0,9.0,8.0,NG,8.0,9.0,NG,8.0,NG,NG,8.0,7.0,9.0,9.0,NG,NG,7.0,
1002068,NG,8.0,7.0,7.0,NG,NG,NG,7.0,8.0,7.0,NG,NG,NG,8.0,7.0,6.0,NG,7.0,7.0,NG,7.0,NG,NG,7.0,7.0,6.0,8.0,NG,NG,NG,
1000948,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,9.0,NG,7.0,NG,NG,8.0,NG,NG,NG,NG,9.0,7.0,NG,NG,NG,
1001228,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,7.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1000636,NG,6.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,5.0,NG,6.0,NG,5.0,NG,NG,5.0,NG,NG,NG,NG,6.0,5.0,NG,NG,NG,
1002668,8.0,8.0,6.0,6.0,7.0,7.0,9.0,7.0,6.0,9.0,NG,7.0,7.0,8.0,7.0,8.0,NG,6.0,6.0,NG,7.0,7.0,7.0,8.0,7.0,6.0,7.0,6.0,6.0,8.0,
1001861,NG,8.0,5.0,7.0,NG,NG,NG,5.0,8.0,5.0,NG,NG,NG,7.0,NG,7.0,NG,6.0,7.0,NG,6.0,NG,NG,5.0,5.0,6.0,8.0,NG,NG,5.0,
1002351,6.0,8.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,8.0,NG,8.0,7.0,6.0,9.0,6.0,NG,7.0,7.0,NG,6.0,8.0,8.0,9.0,6.0,7.0,6.0,6.0,8.0,6.0,
1002721,8.0,9.0,6.0,7.0,6.0,7.0,6.0,8.0,8.0,8.0,NG,7.0,9.0,8.0,7.0,8.0,NG,7.0,7.0,NG,6.0,8.0,6.0,7.0,7.0,7.0,9.0,7.0,8.0,6.0,
1002824,9.0,9.0,9.0,8.0,9.0,8.0,9.0,9.0,8.0,10.0,NG,10.0,8.0,8.0,10.0,8.0,NG,8.0,8.0,NG,9.0,9.0,9.0,10.0,9.0,9.0,9.0,8.0,10.0,8.0,
1001696,NG,9.0,6.0,7.0,NG,NG,NG,7.0,8.0,7.0,NG,NG,NG,9.0,7.0,8.0,NG,7.0,9.0,NG,8.0,NG,NG,7.0,7.0,6.0,8.0,NG,NG,7.0,
1002177,NG,7.0,6.0,6.0,NG,NG,NG,6.0,7.0,8.0,NG,NG,NG,8.0,5.0,7.0,NG,7.0,8.0,NG,7.0,NG,NG,6.0,6.0,6.0,7.0,NG,NG,6.0,
1000147,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,7.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1000778,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,10.0,NG,8.0,NG,NG,9.0,NG,NG,NG,NG,9.0,9.0,NG,NG,NG,
1001048,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,5.0,8.0,NG,NG,NG,
1002628,8.0,8.0,9.0,9.0,9.0,8.0,8.0,9.0,7.0,9.0,NG,9.0,8.0,9.0,9.0,9.0,NG,8.0,7.0,NG,8.0,8.0,9.0,9.0,8.0,8.0,7.0,8.0,8.0,7.0,
1002342,7.0,9.0,6.0,7.0,7.0,7.0,7.0,6.0,9.0,6.0,NG,5.0,9.0,9.0,7.0,6.0,NG,7.0,8.0,NG,7.0,10.0,6.0,7.0,7.0,6.0,9.0,6.0,7.0,6.0,
1000807,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,8.0,NG,7.0,NG,NG,7.0,NG,NG,NG,NG,8.0,8.0,NG,NG,NG,
1002737,8.0,9.0,8.0,8.0,7.0,7.0,8.0,8.0,9.0,9.0,NG,9.0,9.0,8.0,9.0,8.0,NG,7.0,8.0,NG,7.0,9.0,8.0,8.0,8.0,9.0,9.0,7.0,8.0,7.0,
1000785,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,9.0,NG,NG,6.0,NG,NG,NG,NG,7.0,9.0,NG,NG,NG,
1001219,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,7.0,NG,NG,7.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1001359,NG,10.0,7.0,8.0,NG,NG,NG,8.0,10.0,9.0,NG,NG,NG,9.0,8.0,8.0,NG,9.0,10.0,NG,9.0,NG,NG,9.0,8.0,9.0,10.0,NG,NG,7.0,
1000831,NG,10.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,8.0,NG,8.0,NG,NG,9.0,NG,NG,NG,NG,9.0,8.0,NG,NG,NG,
1002694,8.0,9.0,6.0,6.0,7.0,6.0,7.0,6.0,9.0,8.0,NG,5.0,8.0,7.0,6.0,7.0,NG,6.0,9.0,NG,8.0,9.0,6.0,6.0,6.0,7.0,8.0,6.0,8.0,6.0,
1001750,NG,9.0,7.0,7.0,NG,NG,NG,7.0,9.0,8.0,NG,NG,NG,9.0,7.0,8.0,NG,8.0,9.0,NG,8.0,NG,NG,8.0,7.0,6.0,8.0,NG,NG,7.0,
1001377,NG,9.0,8.0,8.0,NG,NG,NG,9.0,8.0,10.0,NG,NG,NG,7.0,9.0,9.0,NG,7.0,8.0,NG,7.0,NG,NG,9.0,9.0,8.0,7.0,NG,NG,8.0,
1001652,NG,8.0,4.0,7.0,NG,NG,NG,7.0,8.0,7.0,NG,NG,NG,7.0,7.0,8.0,NG,6.0,7.0,NG,6.0,NG,NG,7.0,7.0,6.0,7.0,NG,NG,6.0,
1001746,NG,10.0,8.0,7.0,NG,NG,NG,8.0,9.0,9.0,NG,NG,NG,9.0,9.0,10.0,NG,8.0,9.0,NG,9.0,NG,NG,8.0,9.0,8.0,9.0,NG,NG,9.0,
1002437,8.0,8.0,6.0,7.0,6.0,6.0,7.0,7.0,8.0,7.0,NG,8.0,8.0,7.0,8.0,7.0,NG,7.0,8.0,NG,6.0,8.0,6.0,8.0,6.0,6.0,8.0,6.0,6.0,6.0,
